id,created_at,text
204096440799199232,2012-05-20 06:29:18,"b""RT @funnyortruth: Women's logic: When you like a guy, do nothing about it and expect him to magically know and make the first move."""
203905305569009664,2012-05-19 17:49:47,"b""she's hot she's banging every body wants her name and i gota get that girl in my liiiiifee"""
203738676243599363,2012-05-19 06:47:40,b'flowski'
203712115733839872,2012-05-19 05:02:07,b'@basiklee tomorrow my dude ima hit you up'
203380238246363137,2012-05-18 07:03:22,b'finally in the bridge #summer'
203380160840474625,2012-05-18 07:03:03,b'po bratski'
203004618685415424,2012-05-17 06:10:47,b'im hungry all the dam time!! im kinda tired of eating'
203003589034127360,2012-05-17 06:06:41,"b""budu pagibat' malodim"""
203001866005643264,2012-05-17 05:59:51,"b""a mi dut' lubim vot mi i duem"""
203001002314567682,2012-05-17 05:56:25,b'ak nogano guf'
202992662507298817,2012-05-17 05:23:16,b'@KBaieva ahaha word stay humble'
202974415481348096,2012-05-17 04:10:46,"b'everyone becomes a story, strive not to be fake in yours'"
202969949629714432,2012-05-17 03:53:01,"b""the country's changed except the south"""
202969229811658753,2012-05-17 03:50:10,b'need enough will power to study for this dam test'
202969078170791936,2012-05-17 03:49:33,b'g shit got notes for all the classes i never went to'
202957981204226048,2012-05-17 03:05:28,b'giggity'
202933763339075584,2012-05-17 01:29:14,"b""Thinkin' of you's workin' up my appetite\nlooking forward to a little afternoon delight."""
202602348894355458,2012-05-16 03:32:18,b'@KBaieva talented much?'
202227142686285824,2012-05-15 02:41:22,b'my beard is so clutch letting it grow'
201984559812849664,2012-05-14 10:37:26,b'finally finished the last essay of the semester #naptime'
201833116149628928,2012-05-14 00:35:39,b'life here in the U.S is ill without a doubt but life elsewhere is surreal'
201826769962151937,2012-05-14 00:10:26,b'some of these dudes are pathetic talking about all these hoes yet they never get it'
201607385754767360,2012-05-13 09:38:41,b'RT @Y_U_NOOO: BLACK PEOPLE.....Y U NO SURVIVE IN SCARY MOVIE?'
201593252825137152,2012-05-13 08:42:31,"b""RT @IslamSpeaks: I don't know of anything in this Dunya that could uplift &amp; increase the good manners &amp; behavior of a person the ..."""
201592069158998016,2012-05-13 08:37:49,b'fuck fuck fuck the police but #happymothersday'
200889834087256064,2012-05-11 10:07:23,b'chernie glaza samie prikrasnie'
200815317130293248,2012-05-11 05:11:17,"b""dudes getting emotional over fifa c'mon son #itsonlyagame"""
200708247471128576,2012-05-10 22:05:49,"b'i want something new, to eat that is.'"
200707976116449280,2012-05-10 22:04:45,"b'dawg we made eye contact, she def wants the caack'"
200349062451576832,2012-05-09 22:18:33,"b'RT @StunningHijab: ""Pride is when you reject the truth and despise people"" NOT when you wear good clothes. #pride #hadith'"
200249762765750272,2012-05-09 15:43:58,b'2 weeks and no more bullshit'
200244811947720704,2012-05-09 15:24:18,b'RT @DrJohnnyBlaze: every white kid in college loves eminem'
200244538093207552,2012-05-09 15:23:12,"b'RT @IslamSpeaks: Show unlimited kindness to your parents. This can be in a form of many things, from kind words to warm hugs! #parents # ...'"
200048114793590787,2012-05-09 02:22:41,b'the juice needs to be well worth the squeeze otherwise i rather not waste my time'
200046127456845824,2012-05-09 02:14:48,b'RT @WildBoy617: Yolo&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; mad gay now #SHUT UP'
199802216251531265,2012-05-08 10:05:35,"b""we want what we can't have and the things that we can have just don't satisfy"""
199801567199760384,2012-05-08 10:03:00,b'gratitude is the attitude of the blessed'
199754858092445696,2012-05-08 06:57:24,b'i suck at managing my time cuz there are so many distractions in college'
199447274592534528,2012-05-07 10:35:10,"b'i learn something new every day, knowledge is power'"
199004218634412032,2012-05-06 05:14:37,"b""@SteezKid im telling you my g, he'd agree to fight manny before foolishly getting in the ring with me, na but he's actually a beast #props"""
198999493499293698,2012-05-06 04:55:51,"b""i should give floyd a run for his money, we're about the same weight"""
198981458193420289,2012-05-06 03:44:11,"b""tat my name on you girl so i know it's real oh and make sure to spell it right, its spelled Dzhokhar"""
198972076332294144,2012-05-06 03:06:54,"b""if i tell you the truth and i happen to smile it doesn't mean that im lying #trustme :)"""
198901286316412928,2012-05-05 22:25:36,"b""you've been hit by a smooth criminal"""
198890073192808448,2012-05-05 21:41:03,b'RT @HuffingtonPost: Muslim convert wins HUGE award from AT&amp;T for discrimination http://t.co/ru6hZkga'
198678491137441792,2012-05-05 07:40:18,b'i dont look for fights cuz im no goon but i really want someone to get outa line so i could just set it on em #itsathinline'
198569269695492097,2012-05-05 00:26:17,b'i need a new phone my jacks #gahbage'
198545936975269889,2012-05-04 22:53:34,"b""too high to go out? #girlscan'thandletheirsmoke ahaha i think i'll just relax my eyes for a couple mins too"""
198543398788009984,2012-05-04 22:43:29,b'ignorance is bliss and we need that shit'
198415417193140225,2012-05-04 14:14:56,b'I want to be as free as the spirits of those who left'
198332218987397120,2012-05-04 08:44:20,b'haters shake my hand but i keep the sanitizer on deck'
198308095271772160,2012-05-04 07:08:28,b'lets all go home and go hard #bridge'
197604945879498753,2012-05-02 08:34:25,"b""@jrowee another test, if phone doesn't beep then it was a coincidence"""
197604319875444736,2012-05-02 08:31:55,b'@jrowee does your phone make that robot noise when someone mentions you? boutta find out...'
197602422204547073,2012-05-02 08:24:23,b'@jrowee you must be chewing the generic version #icanhookyouup'
197525970226397184,2012-05-02 03:20:35,"b""yea sure some girls look better in pictures, but sometimes a camera can't capture someones true beauty"""
197523358831738880,2012-05-02 03:10:13,b'i throw knowledge at these young boys'
197523170364899328,2012-05-02 03:09:28,b'gained 8 pounds of water or some type of weight in the gym today #clutch'
197283607340003328,2012-05-01 11:17:32,"b'#inthemorningimusthave a blanket covering my lower body, you never know who can come in the room while you got #morningwood'"
197281271846682624,2012-05-01 11:08:15,"b'freedom, we could use some of that especially where we from'"
197280781587062784,2012-05-01 11:06:18,"b'its so loud inside my head, too many thoughts #longnight'"
197228991554392064,2012-05-01 07:40:30,"b'lovely yesterday, lovelier today'"
197215296170373120,2012-05-01 06:46:05,b'when you get a groove going #timeflies'
197214465001926656,2012-05-01 06:42:47,b'RT @MonTanA_BaBy: racist bitches #theworst'
197214145278513152,2012-05-01 06:41:30,b'RT @MonTanA_BaBy: We all blessed my nigga'
196867450967572481,2012-04-30 07:43:52,b'RT @DwightParody: 2012 is the end of the world? False. My cheetos expire in 2013.'
196861263542890496,2012-04-30 07:19:17,b'pb&amp;j and easymac #weainthungrynomore'
196854318530428928,2012-04-30 06:51:41,"b'hi, im incredibly rich, wanna go out?'"
196720566655385600,2012-04-29 22:00:12,b'proud to be from #chechnya'
196713862563758080,2012-04-29 21:33:34,b'i dont love em i dont chase em i duck em'
196709353783443456,2012-04-29 21:15:39,"b'ooh baby i love your way, everyday.'"
196509823980933121,2012-04-29 08:02:47,"b""when money speaks, truth doesn't"""
196483833523224576,2012-04-29 06:19:31,b'RT @mdvaldosta: Dear women: if God wanted us to rub your back he would have put your boobs there.'
196483675351814144,2012-04-29 06:18:53,"b'RT @Kyle_Lippert: Ladies, make up your minds. \n\nMen, stop being douchebags &amp; thinking with your peen all the time. \n\nThere, I solved ...'"
196475966250434560,2012-04-29 05:48:15,b'small world'
196464098727301120,2012-04-29 05:01:05,b'memories that make you smile &gt;'
196458821521113089,2012-04-29 04:40:07,b'we feeling ok'
195782452776665089,2012-04-27 07:52:28,"b""i'm desperately waiting for you, summer!"""
195780689285750784,2012-04-27 07:45:28,"b""eh she's no different..."""
195692067928809472,2012-04-27 01:53:19,b'rather have a hot head then some cold feet'
195691538909630466,2012-04-27 01:51:13,b'riding with them young boys rolling up that og- frenchyy this dudes a clown'
195672627283623936,2012-04-27 00:36:04,"b""can't fear a man who breathes the same air as you"""
195371759564890114,2012-04-26 04:40:31,b'@BigBlackDave oh absolutely'
195371215454605312,2012-04-26 04:38:22,"b""@9MichaelLewis aha mikey sup my guy, that sucks but then again you're in cali during the nicest time of the year"""
195365849723449344,2012-04-26 04:17:02,b'fuck stress i never met the bitch'
195364491800752129,2012-04-26 04:11:39,"b'dam dudes really get out the latest, late may'"
195354504726716416,2012-04-26 03:31:58,"b""RT @GrandadJFreeman: Every pretty girl has an ugly friend. If you don't have one then you must be the ugly friend."""
194995862634635264,2012-04-25 03:46:51,b'my car is worth like 4k and the beemer i want is only 6 aha #word'
194992203096002561,2012-04-25 03:32:18,b'gonna sell my car and buy a seexy #bmw'
194990068824412161,2012-04-25 03:23:49,"b""can't dwell on the past"""
194989673133772800,2012-04-25 03:22:15,b'if only'
194895344339918848,2012-04-24 21:07:25,"b'i need me a tall beautiful woman, but just beautiful works too'"
194631923568623617,2012-04-24 03:40:41,"b'LOL has gone from meaning, laugh out loud to I have nothing else to say'"
194631464283938816,2012-04-24 03:38:51,b'Was learning cursive really necessary?'
194631071319597056,2012-04-24 03:37:18,b'I wish I could say I never have to write again'
194515999352041472,2012-04-23 20:00:02,"b'RT @KButtsz: Shia LeBeouf is that dude, amazing actor'"
194373123682992128,2012-04-23 10:32:18,b'RT @Laughbook: Everything is funnier when your trying to be serious.'
193933175725113344,2012-04-22 05:24:06,b'\xd0\x91\xd1\x83\xd0\xb4\xd1\x83 \xd0\xbf\xd0\xbe\xd0\xb3\xd0\xb8\xd0\xb1\xd0\xb0\xd1\x82\xd1\x8c \xd0\xbca\xd0\xbb\xd0\xbe\xd0\xb4\xd1\x8b\xd0\xbc'
193494336745390080,2012-04-21 00:20:19,b'fuckn A'
193288449992826880,2012-04-20 10:42:12,"b'hi, is your refrigerator running?'"
193250083637182464,2012-04-20 08:09:45,b'it means no worries'
193145231749820417,2012-04-20 01:13:06,"b'RT @ComedyPosts: ""Dude she has a boyfriend.."" Yeah so? Soccer has a goalie, doesn\'t mean you can\'t score...'"
193083461307871235,2012-04-19 21:07:39,b'some things are worth the trouble like money and shit that will get you money'
193078966653952001,2012-04-19 20:49:47,"b""@jrowee i can't sit and do nothing for an hour on an empty stomach"""
193077961627410434,2012-04-19 20:45:47,b'i dont believe in evolution but some people make me think otherwise'
193074014418255872,2012-04-19 20:30:06,"b""frosted flakes, theeyyyyyy'rrrrree greaaaat"""
192885263104618497,2012-04-19 08:00:05,"b'RT @Laughbook: The most common phrase in China: ""Hey! You look familiar!""'"
192884151651811328,2012-04-19 07:55:40,"b'RT @Laughbook: What I hate most about Twitter: finishing a good tweet, having -1 characters left, and then having to decide which gramma ...'"
192884043820445696,2012-04-19 07:55:14,b'RT @BigBlackDave: Reality is so surreal sometimes... Surreality.'
192820622332661761,2012-04-19 03:43:13,b'RT @BossDonWave: overthinking'
192658341250609152,2012-04-18 16:58:22,b'#sincewebeingchildish i dont need you honey i beat my d*** like it owes me money ahaha #chappelle'
192570008419827713,2012-04-18 11:07:22,"b'1 essay done 1 more to go this is fucking torture, i need some one to tell me everything is gonna be ok aha #seriouslytho'"
192488893596172288,2012-04-18 05:45:03,"b'gotta write 2, 4 page essays by 12 pm #challengeaccepted'"
192398062088499200,2012-04-17 23:44:07,"b'you used ""lol"" twice in one sentence you must really be dying of laughter'"
192397260653477888,2012-04-17 23:40:56,b'RT @MonTanA_BaBy: A nigga is neva gonna gain any weight fuckin wit this nasty ass food'
192163430227128321,2012-04-17 08:11:46,b'no class tomorrow im chillin'
192150172103479297,2012-04-17 07:19:05,b'the ny dooouur is powerful'
192149226153709568,2012-04-17 07:15:20,b'this was a great weekend'
191930459901530112,2012-04-16 16:46:02,"b""@Enzo_U that's whats up glad to hear that, i'm alright and yea summers gonna be amazing"""
191869864149917697,2012-04-16 12:45:15,b'so breakfast it is'
191869808554422272,2012-04-16 12:45:01,b'sleep after breakfast is so much sweeter'
191868149757526016,2012-04-16 12:38:26,"b'hhmmm get breakfast or go back to sleep, this is always a tough one'"
191839007368413184,2012-04-16 10:42:38,"b'""they will spend their money and they will regret it and then they will be defeated""'"
191631722427846656,2012-04-15 20:58:57,b'bout to sleep for like 20 hours'
191626656060940288,2012-04-15 20:38:49,b'new york was #rockin'
191626481250746370,2012-04-15 20:38:08,b'with the right people anything you do can be fun'
191300946574315521,2012-04-14 23:04:34,"b'@KizzMcDutchie life is sweet, we #grindin'"
191266929632227328,2012-04-14 20:49:24,"b""@Enzo_U aha its cuz i got a test with all the answers on it isn't that some crazy luck, how you doing tho berlophane?"""
191028253027336192,2012-04-14 05:00:59,b'woah too many unanswered questions  tonight'
191027202391932928,2012-04-14 04:56:48,b'you guys dont know how smoooooooooooth i am ahaha'
190849594828144643,2012-04-13 17:11:03,b'i dont go to class for a whole month and still manage to get a 97 #fuckingword'
190720770895388672,2012-04-13 08:39:09,b'@sotirop_evi #ifeelyou'
190655567990231040,2012-04-13 04:20:04,"b""did you realize that you're beautiful and more in my eyes"""
190602054513856512,2012-04-13 00:47:25,b'RT @8_Semesters: These hoes out here are easier DONE than SAID.'
190548314750599170,2012-04-12 21:13:53,"b'one day you will close your eyes, forever.'"
190368720839913472,2012-04-12 09:20:14,b'salat makes one strong #islam'
190357627312685057,2012-04-12 08:36:09,"b'i remember in highschool kids used to say ""so and so is top 5 realest dudes at rindge"" come to think of it they still do that #fuckingscrams'"
190350908461297664,2012-04-12 08:09:27,"b'and i wonder, if you know what it means, to find your dreams'"
190349028939149313,2012-04-12 08:01:59,b'every thing im not makes me every thing i am'
190347818316218369,2012-04-12 07:57:11,b'@SincerelyGCx yousa #stalker gina'
190333555262492673,2012-04-12 07:00:30,b'protein milk shake yeaa we getting #big out here'
190332008751312896,2012-04-12 06:54:21,"b'sausalito cookies, nuff said'"
190329884587991040,2012-04-12 06:45:55,b'@akiller82 its a definite #charge gelaw'
190284187494916096,2012-04-12 03:44:20,b'a little taste of russian rap fellas http://t.co/dmezsfOP'
189943639479296000,2012-04-11 05:11:07,b'we should go nowhere you and i and make it our place'
189941148477956097,2012-04-11 05:01:13,"b""RT @WonkaTweets: Oh, you're gay? That must be a real pain in the ass."""
189938532461199361,2012-04-11 04:50:49,"b'you are a fucking idiot, I say that with love'"
189937681998942209,2012-04-11 04:47:26,b'i wish laundry would make like a person and do itself'
189924137802805249,2012-04-11 03:53:37,"b""RT @WonkaTweets: Oh, I asked if I can go to the bathroom and you said I don't know can you? You must be quite the comedian."""
189923073032585216,2012-04-11 03:49:23,b'actually i take that back i put in work when i need to'
189922553895206913,2012-04-11 03:47:20,b'dam im one lazy ass dude #whatsthemotive'
189613572253429760,2012-04-10 07:19:33,b'maybe im amazed at the way you love me all the time'
189612234283040768,2012-04-10 07:14:14,b'im 6 feet baby'
189599830807560193,2012-04-10 06:24:56,b'i love that great feeling when you know victory is certain'
189597908474134529,2012-04-10 06:17:18,b'#ItsAllFunAndGamesTil the white kid says nigga then its just #awkward'
189595352532393984,2012-04-10 06:07:09,"b""homie this shit is basic you're just not suited  for the game"""
189591715752062976,2012-04-10 05:52:42,"b""man why can't life always be this easy"""
189584552841322496,2012-04-10 05:24:14,"b""RT @Crispylips212: Behind every fat girl there is a beautiful woman. No seriously, you're in the way."""
189438967437987840,2012-04-09 19:45:44,b'i hate when someone with bad breath tries to whisper something in my ear #shitcray'
189437136473296897,2012-04-09 19:38:27,b'@PurpNoShirt them twitter racks is all you got yg'
189251932756520960,2012-04-09 07:22:31,b'alor on danse #jam'
188703682525798402,2012-04-07 19:03:58,b'M.B'
188702073083277313,2012-04-07 18:57:34,"b'its like a battle, knife to a gun fight'"
188700750992515072,2012-04-07 18:52:19,b'even when i was close to defeat i rose to my feet'
188669805392433153,2012-04-07 16:49:21,"b""I touch her skin and then i think that she is beautiful but she don't mean a thing to me"""
188479765517312001,2012-04-07 04:14:12,b'why am i still on this fucking campus'
188458630050361345,2012-04-07 02:50:13,b'craziest night of my life so far #mindfuck'
188103275793485824,2012-04-06 03:18:10,b'If you can make a girl laugh \xe2\x80\x93 you can make her do anything.'
188102849631223808,2012-04-06 03:16:28,b'A good lawyer knows the law; a clever one takes the judge to lunch.'
188100325310341121,2012-04-06 03:06:26,"b'There are three sides of an argument -- your side, my side and the right side.'"
188099788682702849,2012-04-06 03:04:19,b'not being able to tell a joke because you keep laughing while trying to tell it'
188095993605140480,2012-04-06 02:49:14,"b'When I die, I want to go peacefully like my Grandfather did, in his sleep -- not screaming, like the passengers in his car.'"
188071328098684930,2012-04-06 01:11:13,b'i got 99 options but failure aint one'
188070683174125568,2012-04-06 01:08:39,b'i rip and i rap and i spit hot fiyaa'
188069618328412160,2012-04-06 01:04:25,b'@BigBlackDave aha oldies but goodies david'
188068000400814081,2012-04-06 00:58:00,b'RT @8_Semesters: A make-out in college is like a handshake. Nice to meet you.'
188015688605122562,2012-04-05 21:30:07,"b""50 told me do sit ups to try to get buff i did two and a half and i couldn't get up"""
187861831891693568,2012-04-05 11:18:45,b'RT @EasyBuckets5: Orange juice after brushing your teeth could kill a man on instant'
187858175058395136,2012-04-05 11:04:13,b'im in too good of a mood to go to sleep'
187809557228175360,2012-04-05 07:51:02,"b""RT @itsWillyFerrell: #ItsAwkwardWhen you're laughing so hard that no noise comes out, so you just sit there clapping like a retarded seal."""
187803800101322753,2012-04-05 07:28:09,"b""sometimes i don't look it but im always in a great mood"""
187803473818038272,2012-04-05 07:26:52,b'how i miss my home land #dagestan #chechnya'
187802905347231744,2012-04-05 07:24:36,"b""we're not low"""
187770989264912384,2012-04-05 05:17:47,b'its like 90 degrees in my rooom #collegeproblems'
187676429834649602,2012-04-04 23:02:02,b'we no speak americano'
187676372989251585,2012-04-04 23:01:48,b'RT @biggblakk92: cant be afraid of someone who breaths the same air you breathe...'
185871442796216320,2012-03-30 23:29:39,"b'RT @8_Semesters: Professor: ""Your paper should be 1-3 pages long."" Me: ""Almost 1 Page it is.""'"
185567734195683330,2012-03-30 03:22:50,b'@KidComeUp aha yoo good shit my dude nu and zoo!!'
185566127106170880,2012-03-30 03:16:27,"b""i wonder who makes her heart ache so, doesn't matter i'll be the one to alleviate her pain"""
185561022587875330,2012-03-30 02:56:10,b'RT @_TheRealJustice: Your worst battle is between what you know and what you feel...'
185475514998333440,2012-03-29 21:16:23,b'your swag is stupid just like your IQ'
185072999915978752,2012-03-28 18:36:56,b'RT @IslamSpeaks: The trouble with beauty is feelings of superiority. #islam'
185072307885195264,2012-03-28 18:34:11,"b'teacher kicked me out of class for coming in with a rough draft that was 4.5 pages instead of 5, i guess its that time of the month for her'"
184901229862862848,2012-03-28 07:14:23,"b'@BigBlackDave hah david that actually gave me motivation thanks man oh and i hope too see you some time in the near future, its been a while'"
184898950753566721,2012-03-28 07:05:19,b'i wish some one wrote this essay for me'
184895763237703680,2012-03-28 06:52:39,"b""stop worrying about the spec in my eye while you got a log in yours, my perspective on things, my view, my decisions shouldn't concern you"""
184876306578677760,2012-03-28 05:35:20,b'@PurpNoShirt Yo b dont waste those wishes on 11:11 they only come true at 12:12 #gethip sherm'
184872774563667968,2012-03-28 05:21:18,b'RT @8_Semesters: What ass hole created http://t.co/61bJOMxP'
184179295785197568,2012-03-26 07:25:40,"b""buy a lighter and the next day it will either break or you'l lose it but steal one from your friend and it will survive a fucking apocalypse"""
184148127111057409,2012-03-26 05:21:49,"b'@KizzMcDutchie its tough out here kat, privacy is at an all time low since the roomie got himself a girlfriend'"
184145785414352896,2012-03-26 05:12:31,b'it would be soo much sweeter if i had a single'
184133714379407360,2012-03-26 04:24:33,"b'The fight we had last night was my fault,\nmy wife asked me what was on the TV and i said dust.'"
184133237902282754,2012-03-26 04:22:39,b'If I had a rooster and you had a donkey and your donkey ate my rooster. What would you have?\n2 ft. of my cock in your ass.'
184100591881043969,2012-03-26 02:12:56,b'bless the person who says less and does more'
183808745229385728,2012-03-25 06:53:14,"b'actually, watching two bimbos argue about anything is funny'"
183807712524644352,2012-03-25 06:49:08,b'watching two dum people argue about when the world is going to end is fucking hilarious'
182707092904353792,2012-03-22 05:55:40,b'back to the home land this summer word'
180563767061520384,2012-03-16 07:58:51,"b'#springbreak bridge life but more importantly ima be at home, to clear the mind, chill with my dudes and eat like a king #letsgoo'"
180563238314967040,2012-03-16 07:56:45,b'im fucking famished i neeeeed foood #wishiwashome'
180408130847518720,2012-03-15 21:40:24,"b'i love... burritos at 4 am! parties that never end! dogs that love cats! and, and twins!'"
180407276274847744,2012-03-15 21:37:01,"b""It's not that I'm stubborn, it's just that if I agreed with you, we'd both be wrong."""
180406440886935552,2012-03-15 21:33:41,b'my perspective on life is completely different then yours and you can say the same'
179959179195326465,2012-03-14 15:56:26,b'RT @TheZooKid: when you wake up tired as fuk needing to piss while having a super boner&lt;&lt;&lt;&lt;'
179891804831887361,2012-03-14 11:28:43,b'jk about the last post'
179891704835489793,2012-03-14 11:28:19,b'shes not pregnant #liesivetoldmyparents'
179891228375134208,2012-03-14 11:26:25,b'guys who allow women to control them and make decisions for them are pathetic #growapair'
179881864692105216,2012-03-14 10:49:13,b'i hold my own i got that #chechnyanpower'
179877765070323712,2012-03-14 10:32:55,"b'a decade in america already, i want out'"
179877674813108224,2012-03-14 10:32:34,b'sometimes you gotta follow in order to lead'
179862304140177409,2012-03-14 09:31:29,"b'fuck, cant sleep'"
179861681109872641,2012-03-14 09:29:01,"b""i can't remember the last time i forgot something"""
179861065063079936,2012-03-14 09:26:34,b'The big difference between sex for money and sex for free is that sex for money usually costs a lot less.'
179856279865532416,2012-03-14 09:07:33,b'drugs are a crutch for people who cant handle reality'
179855885995220992,2012-03-14 09:05:59,"b'do it until death or disability, whichever comes first'"
179852355905404928,2012-03-14 08:51:57,"b'turn it off, turn it off, turn it off, say bye..'"
179846311758135296,2012-03-14 08:27:56,b'im trying to grow a beard'
179842866871414784,2012-03-14 08:14:15,"b'they want one thing after another, never satisfied'"
179842752702455809,2012-03-14 08:13:48,b'its too hot they want cooler weather'
179842668396945408,2012-03-14 08:13:28,b'its too cold they want warmer weather'
179842512213643264,2012-03-14 08:12:50,"b'not enough smoke, they want more'"
179838338524647426,2012-03-14 07:56:15,"b'to some a hero and to others a villain, i say fuck the others'"
178757561078644736,2012-03-11 08:21:38,b'time travel'
178757234199764992,2012-03-11 08:20:20,b'oh what a feeling im feeling right'
175125043918028800,2012-03-01 07:47:18,"b""its kind of like we're living in times where good is evil and evil is good"""
172592067359424512,2012-02-23 08:02:10,"b'RT @Crispylips212: The only ""b word"" a guy should call a girl is beautiful. Bitches love to be called beautiful.'"
169275848044716032,2012-02-14 04:24:41,"b'mama, im a criminal'"
168870716710731777,2012-02-13 01:34:50,b'familiarize yourself with the term #chargeit'
168864188565962752,2012-02-13 01:08:54,b'is happier than a cat in a room full of catnip.'
168860103506788352,2012-02-13 00:52:40,b'having your own car is sooo #clutch'
167434899593232385,2012-02-09 02:29:25,"b'RT @MonTanA_BaBy: all these college niggas dont know shit about makin a dollar, im lookin like a genius in economics lol'"
165309179484053505,2012-02-03 05:42:34,"b""RT @funnyortruth: Beer doesn't make you FAT it makes you LEAN...Against walls, tables, chairs, floors, and ugly people."""
159730910504300545,2012-01-18 20:16:31,"b'i sneeze when i look at the sun, thats not weird #normal'"
159456233429012480,2012-01-18 02:05:03,b'RT @funnyortruth: The shortest scary story ever: The last man on Earth sat in a room. There was a knock at the door.'
159388073501794306,2012-01-17 21:34:12,"b""no matter how many times i'm late and no matter the consequences, I swear i still manage to be late #suckingatlife"""
159384470020046849,2012-01-17 21:19:53,b'some people are just misunderstood by the world thus the increase of suicide rates'
159382506578247680,2012-01-17 21:12:05,"b'RT @DrJohnnyBlaze: i was the worst i used to switch chicks every day, had niggas mad foreal like i wish he was gay....hova'"
159381992025235456,2012-01-17 21:10:02,"b'take me down to paradise city, where the piff is loud and the girls are pretty'"
159381606530945025,2012-01-17 21:08:30,"b""dude, where's my car?"""
148137035453038592,2011-12-17 20:26:36,b'text back with your titties on it'
146747804679811072,2011-12-14 00:26:17,b'this girl &gt;'
136704175517073408,2011-11-16 07:16:29,b'dont think you know someone just because you read what their zodiac sign says #fuckswrongwithyou'
136696991219597312,2011-11-16 06:47:57,b'RT @jrowee: my roommate is a bird'
136695978450370560,2011-11-16 06:43:55,"b'a wise man once asked a wiser man to teach him his ways, the wiser man said to the guy, roll something first, yg.'"
136694941077340160,2011-11-16 06:39:48,b'when you get what you want &gt; what you need'
136678186573504512,2011-11-16 05:33:13,"b'@blackgirlsam ommgg i just saw this post!!! i miss you too samantha, how you been?'"
136676533677993984,2011-11-16 05:26:39,b'You know what i like to do? answer my own questions cuz no one else can'
136671079245676544,2011-11-16 05:04:59,b'using my high-school essays for my english class #itsthateasy'
134145855597985792,2011-11-09 05:50:38,b'im giving you a fist bump instead of a dap for a reason #nastybitch'
129345774541746176,2011-10-26 23:56:50,"b'@PurpNoShirt yo my gg, im chilling, how you doing'"
129345537068642304,2011-10-26 23:55:53,"b'@_JRabbit wasup nandi, i miss you &lt;3'"
128727410161102848,2011-10-25 06:59:40,b'Im doing laundry?! at this time? #college'
